Chip Run Info,G:\drma_data\Fluidigm_BioMark_data\CheeseAssayValidation_Triplicates\ChipRun.bml,Combined Chip Run,192.24 (169x),GE 192x24 PCR+Melt v2,ROX,EvaGreen,13.03.2020 12:44:40,00:51:27,GDC172-31-6-71,SamplePlateName: Undefined/Undefined,SamplePlateBarCode: Undefined/Undefined,ReagentPlateName: NA,ReagentPlateBarCode: NA
S062-A79,Leuconostoc mesenteroides DSM 20343 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S063-A79,Propionibacterium freudenreichii DSM 20271 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S066-A79,0 Mock Fail,Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,80.9351917411005,999,1
S065-A79,Lactobacillus buchneri DSM 20057 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S064-A79,Leuconostoc lactis DSM 20202 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S073-A79,Enterococcus durans DSM 20633 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S074-A79,Enterococcus faecium FAM 19316 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S075-A79,Lactobacillus coryniformis DSM 20004 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S078-A79,Lactobacillus plantarum FAM 18858 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S077-A79,Lactobacillus paracasei DSM 5622 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S076-A79,Lactobacillus fermentum FAM 11660 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S085-A79,Lactococcus lactis subsp. cremoris FAM 17873 (1),Unknown,1,Not relevant,Test,14.8062902264774,482080.744664628,0.85,Pass,0.05,79.432488003555,999,1
S086-A79,Leuconostoc mesenteroides DSM 20241 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S087-A79,Propionibacterium freudenreichii FAM 15217.1 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S090-A79,1 Mock 10^5,Unknown,1,Not relevant,Test,19.1508428276773,28009.915505016,0.81,Pass,0.05,79.8425313959653,999,1
S089-A79,Clostridium beijerinckii DSM 791 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S088-A79,Leuconostoc pseudomesenteroides DSM 20193 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S100-A79,Lactobacillus fermentum FAM 20347 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S101-A79,Lactobacillus paracasei FAM 18133.2 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S102-A79,Lactobacillus rhamnosus DSM 20021 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S099-A79,Lactobacillus curvatus DSM 20019 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S098-A79,Lactobacillus brevis DSM 20054 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S097-A79,Enterococcus durans FAM 19822 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S112-A79,Pediococcus stilesii DSM 18001 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S113-A79,Std_24 (10^8 c/ul) (1) ,Standard,100000000,Not relevant,Test,6.97903670798918,81204864.6432209,0.92,Pass,0.05,79.6552861066787,999,1
S114-A79,2 Mock 10^4,Unknown,1,Not relevant,Test,21.8201592411694,4875.56269595971,0.85,Pass,0.05,79.7765206850947,999,1
S111-A79,Propionibacterium freudenreichii FAM 15346 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S110-A79,Pediococcus acidilactici DSM 20284 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S109-A79,Lactococcus lactis subsp. cremoris FAM 23216 (1),Unknown,1,Not relevant,Test,13.9658438170408,835958.592645524,0.75,Pass,0.05,79.6427447628284,999,1
S124-A79,Lactobacillus helveticus DSM 20075 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S125-A79,Lactobacillus paracasei FAM 19331 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S126-A79,Lactobacillus rhamnosus FAM 19984 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S123-A79,Lactobacillus curvatus FAM 18731 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S122-A79,Lactobacillus brevis CCUG 33268 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S121-A79,Enterococcus durans FAM 22256 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S136-A79,Streptococcus salivarius DSM 20560 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S137-A79,Std_24 (10^7 c/ul) (1),Standard,10000000,Not relevant,Test,10.4228591650953,8511120.70269985,0.91,Pass,0.05,79.5960692163503,999,1
S138-A79,3 Mock 10^3,Unknown,1,Not relevant,Test,24.6955122511291,741.533169909417,0.94,Pass,0.05,79.8845902224977,999,1
S135-A79,Streptococcus thermophilus DSM 20617 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S134-A79,Pediococcus acidilactici FAM 13881 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S133-A79,Lactococcus lactis subsp. lactis ATCC 19435 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S148-A79,Lactobacillus helveticus FAM 13019 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S149-A79,Lactobacillus paraplantarum DSM 10667 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,79.6790764608814,999,1
S150-A79,Lactobacillus rhamnosus FAM 22674 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S147-A79,Lactobacillus curvatus FAM 18867 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S146-A79,Lactobacillus brevis CCUG 48612 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S145-A79,Enterococcus faecalis ATCC 19433 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S160-A79,Acidipropionibacterium acidipropionici DSM 4900 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S161-A79,Std_24 (10^6 c/ul) (1),Standard,1000000,Not relevant,Test,14.3549833217584,647879.195336517,0.89,Pass,0.05,79.6478620604815,999,1
S162-A79,4 Mock 10^2,Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S159-A79,Streptococcus thermophilus FAM 10792 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S158-A79,Pediococcus acidilactici FAM 19158 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S157-A79,Lactococcus lactis subsp. lactis FAM 17950 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S172-A79,Lactobacillus helveticus FAM 19190 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S173-A79,Lactobacillus paraplantarum DSM 10641 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S174-A79,Lactobacillus sakei FAM 14960 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S171-A79,Lactobacillus delbrueckii DSM 20081 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S170-A79,Lactobacillus casei ATCC 393 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S169-A79,Enterococcus faecalis FAM 22123 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S184-A79,Acidipropionibacterium jensenii DSM 20535 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S185-A79,Std_24 (10^5 c/ul) (1),Standard,100000,Not relevant,Test,18.3037032166114,48784.365508333,0.84,Pass,0.05,79.8513390922093,999,1
S186-A79,NTC (TE) (1),NTC,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S183-A79,Streptococcus thermophilus FAM 21476 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S182-A79,Pediococcus pentosaceus DSM 20336 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S181-A79,Lactococcus lactis subsp. lactis FAM 23201 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S012-A79,Lactobacillus paraplantarum FAM 18197 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S011-A79,Lactobacillus parabuchneri DSM 5707 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S010-A79,Lactobacillus delbrueckii DSM 20074 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S007-A79,Clostridium tyrobutyricum DSM 2637 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S008-A79,Enterococcus faecalis DSM 20376 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S009-A79,Lactobacillus casei FAM 20446 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S024-A79,Std_24 (10^4 c/ul) (2),Standard,10000,Not relevant,Test,21.7136787720622,5227.72958734969,0.87,Pass,0.05,79.7462525625713,999,1
S023-A79,Acidipropionibacterium thoenii DSM 20276 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S022-A79,Clostridium butyricum DSM 10702 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S019-A79,Lactobacillus sakei DSM 15831 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S020-A79,Leuconostoc mesenteroides DSM 20346 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S021-A79,Pediococcus pentosaceus DSM 20333 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S036-A79,Lactobacillus plantarum DSM 20174 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S035-A79,Lactobacillus parabuchneri FAM 21731 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S034-A79,Lactobacillus delbrueckii DSM 20072 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S031-A79,Clostridium tyrobutyricum FAM 1550 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S032-A79,Enterococcus faecium DSM 20477 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S033-A79,Lactobacillus coryniformis FAM 20761 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S048-A79,Std_24 (10^3 c/ul) (2),Standard,1000,Not relevant,Test,26.4564345494748,234.010979845187,0.95,Pass,0.05,79.6027253467752,999,1
S047-A79,Clostridium sporogenes DSM 795 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S046-A79,Leuconostoc carnosum DSM 5576 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S043-A79,Lactobacillus sakei DSM 20017 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S044-A79,Leuconostoc mesenteroides DSM 20484 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S045-A79,Pediococcus pentosaceus DSM 20280 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S060-A79,Lactobacillus plantarum ATCC 8014 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S059-A79,Lactobacillus parabuchneri FAM 21823 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S058-A79,Lactobacillus fermentum DSM 20052 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S055-A79,Clostridium tyrobutyricum FAM 22550 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S056-A79,Enterococcus faecium FAM 1711 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S057-A79,Lactobacillus coryniformis DSM 20001 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S072-A79,5 Mock 10^4 (preamp),Unknown,1,Not relevant,Test,14.2854882744849,678050.28103744,0.92,Pass,0.05,80.1760212506973,999,1
S071-A79,Lactobacillus buchneri DSM 20057 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S070-A79,Leuconostoc lactis DSM 20202 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S067-A79,Lactococcus lactis subsp. cremoris DSM 20069 (2),Unknown,1,Not relevant,Test,15.0489594872801,411237.314103395,0.76,Pass,0.05,79.4116082115725,999,1
S068-A79,Leuconostoc mesenteroides DSM 20343 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S069-A79,Propionibacterium freudenreichii DSM 20271 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S084-A79,Lactobacillus plantarum FAM 18858 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S083-A79,Lactobacillus paracasei DSM 5622 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S082-A79,Lactobacillus fermentum FAM 11660 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S079-A79,Enterococcus durans DSM 20633 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S080-A79,Enterococcus faecium FAM 19316 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S081-A79,Lactobacillus coryniformis DSM 20004 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S096-A79,6 Mock 10^3 (preamp),Unknown,1,Not relevant,Test,18.0843105010993,56323.1478043702,0.8,Pass,0.05,80.1952926126593,999,1
S095-A79,Clostridium beijerinckii DSM 791 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S094-A79,Leuconostoc pseudomesenteroides DSM 20193 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S091-A79,Lactococcus lactis subsp. cremoris FAM 17873 (2),Unknown,1,Not relevant,Test,14.6266185444152,542284.75451908,0.76,Pass,0.05,79.2837307346808,999,1
S092-A79,Leuconostoc mesenteroides DSM 20241 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S093-A79,Propionibacterium freudenreichii FAM 15217.1 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S105-A79,Lactobacillus curvatus DSM 20019 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S104-A79,Lactobacillus brevis DSM 20054 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S103-A79,Enterococcus durans FAM 19822 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S106-A79,Lactobacillus fermentum FAM 20347 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S107-A79,Lactobacillus paracasei FAM 18133.2 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S108-A79,Lactobacillus rhamnosus DSM 20021 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S117-A79,Propionibacterium freudenreichii FAM 15346 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S116-A79,Pediococcus acidilactici DSM 20284 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S115-A79,Lactococcus lactis subsp. cremoris FAM 23216 (2),Unknown,1,Not relevant,Test,14.0304289345087,801333.925433778,0.79,Pass,0.05,79.3064381890231,999,1
S118-A79,Pediococcus stilesii DSM 18001 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S119-A79,Std_24 (10^8 c/ul) (2) ,Standard,100000000,Not relevant,Test,7.07466989741129,76274467.8015929,0.86,Pass,0.05,79.2679112998943,999,1
S120-A79,7 Mock 10^2 (preamp),Unknown,1,Not relevant,Test,20.3925292553307,12419.7854822041,0.88,Pass,0.05,80.2038221174993,999,1
S129-A79,Lactobacillus curvatus FAM 18731 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S128-A79,Lactobacillus brevis CCUG 33268 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S127-A79,Enterococcus durans FAM 22256 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S130-A79,Lactobacillus helveticus DSM 20075 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S131-A79,Lactobacillus paracasei FAM 19331 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S132-A79,Lactobacillus rhamnosus FAM 19984 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S141-A79,Streptococcus thermophilus DSM 20617 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S140-A79,Pediococcus acidilactici FAM 13881 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S139-A79,Lactococcus lactis subsp. lactis ATCC 19435 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S142-A79,Streptococcus salivarius DSM 20560 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S143-A79,Std_24 (10^7 c/ul) (2),Standard,10000000,Not relevant,Test,10.7660376310383,6797819.59893303,0.89,Pass,0.05,79.2274042854014,999,1
S144-A79,8 Mock 10^1 (preamp),Unknown,1,Not relevant,Test,24.9519800650249,626.871192932195,0.88,Pass,0.05,80.3357570645967,999,1
S153-A79,Lactobacillus curvatus FAM 18867 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S152-A79,Lactobacillus brevis CCUG 48612 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S151-A79,Enterococcus faecalis ATCC 19433 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S154-A79,Lactobacillus helveticus FAM 13019 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S155-A79,Lactobacillus paraplantarum DSM 10667 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S156-A79,Lactobacillus rhamnosus FAM 22674 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S165-A79,Streptococcus thermophilus FAM 10792 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S164-A79,Pediococcus acidilactici FAM 19158 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S163-A79,Lactococcus lactis subsp. lactis FAM 17950 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S166-A79,Acidipropionibacterium acidipropionici DSM 4900 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S167-A79,Std_24 (10^6 c/ul) (2),Standard,1000000,Not relevant,Test,15.1449774769871,386171.480228492,0.87,Pass,0.05,79.3282675961603,999,1
S168-A79,9 Mock NTC (preamp),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S177-A79,Lactobacillus delbrueckii DSM 20081 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S176-A79,Lactobacillus casei ATCC 393 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S175-A79,Enterococcus faecalis FAM 22123 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S178-A79,Lactobacillus helveticus FAM 19190 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S179-A79,Lactobacillus paraplantarum DSM 10641 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S180-A79,Lactobacillus sakei FAM 14960 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S189-A79,Streptococcus thermophilus FAM 21476 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S188-A79,Pediococcus pentosaceus DSM 20336 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S187-A79,Lactococcus lactis subsp. lactis FAM 23201 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S190-A79,Acidipropionibacterium jensenii DSM 20535 (2),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S191-A79,Std_24 (10^5 c/ul) (2),Standard,100000,Not relevant,Test,18.9928686656294,31063.2970034782,0.81,Pass,0.05,79.7195160635556,999,1
S192-A79,NTC (TE) (2),NTC,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S001-A91,Clostridium tyrobutyricum DSM 2637 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S002-A91,Enterococcus faecalis DSM 20376 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S003-A91,Lactobacillus casei FAM 20446 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S006-A91,Lactobacillus paraplantarum FAM 18197 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S005-A91,Lactobacillus parabuchneri DSM 5707 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S004-A91,Lactobacillus delbrueckii DSM 20074 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S013-A91,Lactobacillus sakei DSM 15831 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S014-A91,Leuconostoc mesenteroides DSM 20346 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S015-A91,Pediococcus pentosaceus DSM 20333 (1),Unknown,1,Not relevant,Test,12.7186100489549,1892171.12699565,0.82,Pass,0.05,76.9316582818283,999,1
S018-A91,Std_24 (10^4 c/ul) (1),Standard,10000,Not relevant,Test,19.9647245146334,16436.2656936326,0.86,Pass,0.05,76.8994717161552,999,1
S017-A91,Acidipropionibacterium thoenii DSM 20276 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S016-A91,Clostridium butyricum DSM 10702 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S025-A91,Clostridium tyrobutyricum FAM 1550 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S026-A91,Enterococcus faecium DSM 20477 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S027-A91,Lactobacillus coryniformis FAM 20761 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S030-A91,Lactobacillus plantarum DSM 20174 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S029-A91,Lactobacillus parabuchneri FAM 21731 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S028-A91,Lactobacillus delbrueckii DSM 20072 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S037-A91,Lactobacillus sakei DSM 20017 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S038-A91,Leuconostoc mesenteroides DSM 20484 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S039-A91,Pediococcus pentosaceus DSM 20280 (1),Unknown,1,Not relevant,Test,14.1655254093655,733475.03625694,0.89,Pass,0.05,76.7107383766627,999,1
S042-A91,Std_24 (10^3 c/ul) (1),Standard,1000,Not relevant,Test,23.2394551957719,1924.44725066081,0.9,Pass,0.05,76.9448994252425,999,1
S041-A91,Clostridium sporogenes DSM 795 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S040-A91,Leuconostoc carnosum DSM 5576 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S049-A91,Clostridium tyrobutyricum FAM 22550 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S050-A91,Enterococcus faecium FAM 1711 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S051-A91,Lactobacillus coryniformis DSM 20001 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S054-A91,Lactobacillus plantarum ATCC 8014 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S053-A91,Lactobacillus parabuchneri FAM 21823 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S052-A91,Lactobacillus fermentum DSM 20052 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S061-A91,Lactococcus lactis subsp. cremoris DSM 20069 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S062-A91,Leuconostoc mesenteroides DSM 20343 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S063-A91,Propionibacterium freudenreichii DSM 20271 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S066-A91,0 Mock Fail,Unknown,1,Not relevant,Test,26.3783690886513,246.287264678402,0.74,Pass,0.05,77.6325487557182,999,1
S065-A91,Lactobacillus buchneri DSM 20057 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S064-A91,Leuconostoc lactis DSM 20202 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S073-A91,Enterococcus durans DSM 20633 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S074-A91,Enterococcus faecium FAM 19316 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S075-A91,Lactobacillus coryniformis DSM 20004 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S078-A91,Lactobacillus plantarum FAM 18858 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S077-A91,Lactobacillus paracasei DSM 5622 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S076-A91,Lactobacillus fermentum FAM 11660 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S085-A91,Lactococcus lactis subsp. cremoris FAM 17873 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S086-A91,Leuconostoc mesenteroides DSM 20241 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S087-A91,Propionibacterium freudenreichii FAM 15217.1 (1),Unknown,1,Not relevant,Test,999,-1,0,Flag,0.05,999,999,0
S090-A91,1 Mock 10^5,Unknown,1,Not relevant,Test,17.3168100042275,93111.309591341,0.79,Pass,0.05,76.5647436953373,999,1
